               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  40,            0.028709,              0.0139,                   0,             0.95342,             0.76923,             0.86045,              0.6419,            0.026798,           0.0065009,                   0,            0.004852,            0.004852,            0.004852
                  41,            0.029114,            0.013756,                   0,             0.96684,             0.76923,             0.85574,             0.61541,            0.030394,           0.0064166,                   0,             0.00472,             0.00472,             0.00472
                  42,            0.029461,            0.013984,                   0,               0.956,             0.76923,             0.85796,             0.63526,            0.026934,           0.0064613,                   0,            0.004588,            0.004588,            0.004588
                  43,            0.028284,            0.013399,                   0,             0.95844,             0.76923,             0.85903,             0.61017,            0.028902,           0.0064216,                   0,            0.004456,            0.004456,            0.004456
                  44,            0.027746,            0.013332,                   0,             0.96772,             0.76862,             0.85209,              0.6455,            0.028162,           0.0063257,                   0,            0.004324,            0.004324,            0.004324
                  45,            0.026802,            0.013016,                   0,             0.87419,             0.74359,             0.82236,             0.63681,            0.026185,           0.0068592,                   0,            0.004192,            0.004192,            0.004192
                  46,            0.026776,            0.012972,                   0,             0.86416,             0.76923,             0.82974,             0.60638,            0.029617,           0.0066374,                   0,             0.00406,             0.00406,             0.00406
                  47,            0.026295,            0.013131,                   0,             0.96665,             0.74323,             0.83778,             0.59451,            0.027647,           0.0068377,                   0,            0.003928,            0.003928,            0.003928
                  48,            0.027144,            0.014062,                   0,             0.92893,             0.74359,             0.83623,             0.62606,            0.027004,           0.0068783,                   0,            0.003796,            0.003796,            0.003796
                  49,            0.026647,            0.012688,                   0,             0.87637,             0.76923,             0.83372,             0.61471,            0.027593,           0.0065314,                   0,            0.003664,            0.003664,            0.003664
                  50,            0.025092,             0.01318,                   0,             0.91062,             0.79487,             0.85458,             0.62994,            0.027438,           0.0060668,                   0,            0.003532,            0.003532,            0.003532
                  51,            0.024905,            0.013043,                   0,             0.89084,             0.83716,             0.86045,             0.64679,            0.025226,           0.0061189,                   0,              0.0034,              0.0034,              0.0034
                  52,            0.025146,             0.01229,                   0,             0.93807,             0.77698,             0.85525,             0.67719,            0.024871,            0.006246,                   0,            0.003268,            0.003268,            0.003268
                  53,            0.025119,             0.01323,                   0,             0.91176,             0.79478,             0.84983,             0.64863,            0.026048,           0.0062001,                   0,            0.003136,            0.003136,            0.003136
                  54,            0.025449,            0.012657,                   0,             0.88565,             0.76923,             0.85216,             0.63999,            0.025083,           0.0062445,                   0,            0.003004,            0.003004,            0.003004
                  55,            0.023675,            0.012456,                   0,             0.89114,             0.76923,             0.84829,             0.63958,            0.024971,           0.0063625,                   0,            0.002872,            0.002872,            0.002872
                  56,            0.024125,            0.012079,                   0,              0.9129,             0.74359,             0.84005,             0.64065,            0.024967,           0.0065301,                   0,             0.00274,             0.00274,             0.00274
                  57,            0.023971,            0.012535,                   0,             0.90637,             0.79487,             0.85657,             0.69422,            0.024473,           0.0059786,                   0,            0.002608,            0.002608,            0.002608
                  58,            0.023612,             0.01229,                   0,             0.91648,             0.79487,             0.86803,             0.71141,            0.024368,           0.0057709,                   0,            0.002476,            0.002476,            0.002476
                  59,            0.024438,            0.012323,                   0,             0.91182,             0.79487,             0.86733,             0.69484,            0.024078,           0.0057686,                   0,            0.002344,            0.002344,            0.002344
                  60,            0.023829,            0.012568,                   0,             0.95225,             0.82051,             0.87332,             0.70043,             0.02402,           0.0057988,                   0,            0.002212,            0.002212,            0.002212
                  61,            0.023107,            0.011704,                   0,             0.93987,             0.80173,             0.86869,             0.69888,            0.024094,           0.0057723,                   0,             0.00208,             0.00208,             0.00208
                  62,             0.02314,            0.012121,                   0,             0.95897,             0.82051,             0.87273,             0.70193,            0.023939,           0.0058884,                   0,            0.001948,            0.001948,            0.001948
                  63,            0.021706,            0.012117,                   0,             0.94031,             0.80802,             0.86622,             0.68881,            0.024448,           0.0059762,                   0,            0.001816,            0.001816,            0.001816
                  64,            0.023295,            0.011545,                   0,             0.93659,             0.75766,             0.85691,             0.66045,            0.024296,           0.0061595,                   0,            0.001684,            0.001684,            0.001684
                  65,            0.022738,            0.012639,                   0,             0.91101,             0.78764,             0.85735,             0.65763,            0.024968,           0.0061019,                   0,            0.001552,            0.001552,            0.001552
                  66,            0.023542,            0.011907,                   0,             0.93446,             0.76923,             0.86488,             0.67641,            0.024746,           0.0059122,                   0,             0.00142,             0.00142,             0.00142
                  67,            0.022954,            0.012228,                   0,             0.92976,             0.76923,             0.86646,             0.68364,            0.024078,           0.0059137,                   0,            0.001288,            0.001288,            0.001288
                  68,            0.022713,            0.011519,                   0,             0.93809,             0.76923,             0.85815,             0.67811,             0.02428,           0.0059763,                   0,            0.001156,            0.001156,            0.001156
                  69,            0.023282,             0.01264,                   0,             0.93622,             0.76923,             0.85938,             0.68693,            0.024303,           0.0059677,                   0,            0.001024,            0.001024,            0.001024
                  70,            0.022528,            0.011688,                   0,             0.94613,             0.76923,             0.86364,             0.70485,            0.024194,           0.0060005,                   0,            0.000892,            0.000892,            0.000892
                  71,            0.022852,            0.011502,                   0,             0.94391,             0.76923,             0.86292,             0.69732,            0.024234,           0.0060199,                   0,             0.00076,             0.00076,             0.00076
                  72,            0.023065,             0.01203,                   0,             0.95372,             0.76923,             0.86034,             0.69761,            0.024325,           0.0060681,                   0,            0.000628,            0.000628,            0.000628
                  73,            0.021683,            0.011408,                   0,              0.9666,             0.76923,             0.86218,             0.70004,            0.024249,           0.0059807,                   0,            0.000496,            0.000496,            0.000496
                  74,            0.022413,            0.012056,                   0,             0.96766,             0.76732,             0.86016,             0.69483,            0.024407,           0.0059409,                   0,            0.000364,            0.000364,            0.000364
